protocol,model,subgroup,image_count,ground_truth_boxes,prediction_boxes,ap,precision,recall,f1,true_positives,false_positives,false_negatives,zero_face_false_positive_images,zero_face_specificity,oapr_detector_score
01_baseline_500,yolo8s_lindevs_1280,downward_egocentric_view,153,697,650,0.8729675223593566,0.9384615384615385,0.8751793400286944,0.9057164068299924,610,40,87,0,,0.8891418265723032
01_baseline_500,yolo8s_lindevs_1280,motion_blur_or_low_sharpness,100,208,176,0.7191705071403633,0.8579545454545454,0.7259615384615384,0.7864583333333333,151,25,57,0,,0.7542850378787879
01_baseline_500,yolo8s_lindevs_1280,low_light_or_dim,100,265,272,0.8715130406176365,0.8529411764705882,0.8754716981132076,0.8640595903165736,232,40,33,0,,0.8703656189997871
01_baseline_500,yolo8s_lindevs_1280,high_clutter,170,554,552,0.8986469806877425,0.9039855072463768,0.9007220216606499,0.9023508137432189,499,53,55,0,,0.9014555682398647
01_baseline_500,yolo8s_lindevs_1280,outdoor_or_vehicle_scene,5,9,9,1.0,1.0,1.0,1.0,9,0,0,0,,1.0
01_baseline_500,yolo8s_widerface_repo_640,all_images,500,1323,1304,0.8736077800003686,0.8911042944785276,0.8783068783068783,0.8846593071945184,1162,142,161,0,,0.8811747271459532
01_baseline_500,yolo8s_widerface_repo_640,multi_face,280,1240,1206,0.8839133747079194,0.9129353233830846,0.8879032258064516,0.9002452984464432,1101,105,139,0,,0.8934919537241128
01_baseline_500,yolo8s_widerface_repo_640,single_face,83,83,79,0.7261221982203192,0.7721518987341772,0.7349397590361446,0.7530864197530864,61,18,22,0,,0.7431976381851833
01_baseline_500,yolo8s_widerface_repo_640,no_face,137,0,19,0.0,0.0,0.0,0.0,0,19,0,15,0.8905109489051095,0.8905109489051095
01_baseline_500,yolo8s_widerface_repo_640,very_small_or_distant_face,40,81,86,0.832952480129449,0.7906976744186046,0.8395061728395061,0.8143712574850299,68,18,13,0,,0.8283415941587969
01_baseline_500,yolo8s_widerface_repo_640,small_face,110,386,391,0.930312811270213,0.9207161125319693,0.9326424870466321,0.9266409266409266,360,31,26,0,,0.9299494594937395
01_baseline_500,yolo8s_widerface_repo_640,medium_face,73,169,168,0.8903784215864958,0.8988095238095238,0.893491124260355,0.8961424332344214,151,17,18,0,,0.8946857914587886
01_baseline_500,yolo8s_widerface_repo_640,large_face,14,14,10,0.6428571428571429,0.9,0.6428571428571429,0.75,9,1,5,0,,0.6953571428571429
01_baseline_500,yolo8s_widerface_repo_640,mixed_scale_face,126,673,630,0.8476927106405605,0.9111111111111111,0.8528974739970282,0.8810437452033767,574,56,99,0,,0.8657554055100237
01_baseline_500,yolo8s_widerface_repo_640,edge_or_partial_face,183,767,747,0.8725048837837186,0.8995983935742972,0.8761408083441982,0.8877146631439894,672,75,95,0,,0.8813800305671559
01_baseline_500,yolo8s_widerface_repo_640,profile_or_occluded_face,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,1.0
01_baseline_500,yolo8s_widerface_repo_640,downward_egocentric_view,153,697,670,0.8705142479044868,0.908955223880597,0.8737446197991392,0.8910021945866862,609,61,88,0,,0.8815800739041717
01_baseline_500,yolo8s_widerface_repo_640,motion_blur_or_low_sharpness,100,208,189,0.767606339954773,0.8624338624338624,0.7836538461538461,0.8211586901763224,163,26,45,0,,0.8009080587874668
